,yelping_since,compliments_plain,review_count,compliments_cute,compliments_writer,fans,compliments_note,compliments_hot,compliments_cool,compliments_profile,average_stars,compliments_more,elite,name,user_id,votes_cool,compliments_list,votes_funny,compliments_photos,compliments_funny,votes_useful
166,2009-02,14.0,126,4.0,3.0,5,5.0,11.0,8.0,1.0,3.78,1.0,[],Lynn,_RxY3EOMnEOuV5zeAPvMwQ,111,,92,4.0,5.0,180
167,2009-02,4.0,142,,3.0,5,1.0,,1.0,,2.94,2.0,"[2013, 2014, 2015]",John,oBFLG4v2-BBC0y5X-F0ykQ,39,,45,1.0,2.0,188
168,2009-02,1.0,140,,,8,,4.0,7.0,,3.66,,[],Natalie,CjL3FtpiDzhNXTQPw0-RBw,61,,53,,1.0,196
169,2009-02,1.0,97,4.0,1.0,3,8.0,4.0,5.0,,3.52,1.0,[2011],Emmy,XXVfsLunIiz3xDeK17aHFQ,61,,104,,2.0,204
170,2009-02,16.0,38,8.0,21.0,47,13.0,45.0,26.0,1.0,4.39,1.0,[],Jayd,6qTA7oelKwpevf1lL_bIVA,235,2.0,282,3.0,24.0,228
171,2009-02,2.0,85,,1.0,4,2.0,,,,3.36,,[2012],Larry,dICWroOD9Q-c8kFEGqENdg,35,,51,,1.0,236
172,2009-02,,128,,1.0,6,1.0,1.0,3.0,,3.23,1.0,[2012],JOHN,RW4IaTPNzdbvpiI2ogfSwQ,53,,88,,1.0,236
173,2009-02,,11,,,201,,,,,3.18,2.0,[],Logan,2dYXQsa3OSFABzO1pIVsbA,232,,235,,,244
174,2009-02,7.0,257,1.0,4.0,4,5.0,3.0,7.0,1.0,3.67,3.0,"[2011, 2012]",Ariz,pbAUdtuxr4-FQRe5Y5EyqQ,144,1.0,225,6.0,13.0,244
175,2009-02,4.0,163,,12.0,3,3.0,5.0,11.0,1.0,4.11,2.0,"[2011, 2012, 2013]",Dan,SOpbHL-zwhbsEpNxrU3l4Q,99,,136,2.0,1.0,312
176,2009-02,46.0,189,3.0,12.0,16,14.0,16.0,17.0,3.0,3.64,3.0,"[2011, 2012, 2013]",Lindsey,-LLrbim9WhuGHwjzinu-fA,262,2.0,294,12.0,15.0,504
177,2009-02,41.0,399,,10.0,10,15.0,5.0,23.0,,3.81,2.0,"[2012, 2013, 2014, 2015]",Lisa,4OgI2vFREMSJjHIKtCM5Jg,176,,151,,1.0,528
178,2009-02,69.0,185,,25.0,16,39.0,27.0,50.0,3.0,3.81,5.0,"[2011, 2012, 2013, 2014]",Dominick,g3nLX8WMsmwH6gSJiPU9Hg,269,1.0,549,2.0,36.0,528
179,2009-02,14.0,474,,15.0,13,10.0,9.0,26.0,3.0,3.53,1.0,"[2011, 2012, 2013, 2014, 2015]",Channa,yI15VsYAgcFOoasstMO4UA,165,,148,4.0,3.0,560
180,2009-02,26.0,463,6.0,31.0,36,15.0,38.0,43.0,4.0,4.11,6.0,"[2011, 2012, 2013, 2014, 2015]",Amanda,ZW9VkDA5aeIrehaUBdZnjA,539,2.0,282,18.0,11.0,784
181,2009-02,110.0,218,5.0,63.0,33,27.0,66.0,121.0,9.0,4.11,14.0,"[2013, 2014, 2015]",MyTien,2-_WoNsQ2m59pvET-RK0eg,585,1.0,482,26.0,43.0,880
182,2009-02,355.0,119,5.0,107.0,31,172.0,279.0,390.0,20.0,3.73,17.0,"[2010, 2011, 2012]",Mikey,IxI2ZosFg-BNXT_m9YzImw,856,4.0,1165,25.0,371.0,1008
183,2009-02,836.0,733,54.0,332.0,153,484.0,1128.0,1297.0,36.0,3.66,70.0,"[2010, 2011, 2012, 2013, 2014, 2015]",Rashmi,Qt0HZ4p9E428eyZ0lJeZIg,6622,5.0,5583,342.0,541.0,7808
184,2009-02,71.0,216,5.0,32.0,20,74.0,72.0,121.0,3.0,4.14,15.0,"[2009, 2010]",Alex,KZBVu2-w9AoU2RSCtld-cQ,629,5.0,404,10.0,59.0,753
185,2009-02,13.0,249,,15.0,23,16.0,11.0,21.0,1.0,3.37,2.0,[],Renee,CVnG15_Vq7eqZJIb80bT_g,180,,171,2.0,5.0,785
186,2009-02,84.0,601,2.0,79.0,18,95.0,58.0,109.0,2.0,3.69,12.0,"[2010, 2011, 2012, 2013, 2014, 2015]",Jennifer,7JQxuarI0QKLJFpl8k-7jg,1007,5.0,729,17.0,40.0,2373
187,2009-02,18.0,770,4.0,26.0,28,24.0,17.0,34.0,3.0,3.4,4.0,"[2011, 2012, 2013, 2014, 2015]",Alice,DpbbbYuSZAWKR34nUF4rAw,352,,352,11.0,14.0,1251
188,2009-02,10.0,204,1.0,4.0,8,3.0,,10.0,,3.65,1.0,[2015],Samuel,xsc3H3DurUTC-Fao6jWF3A,155,,61,1.0,2.0,313
189,2009-02,28.0,268,,12.0,11,7.0,44.0,27.0,,3.75,2.0,"[2013, 2014, 2015]",Cristina,QmAkaHfpAJ93UyxyrLNs5w,178,,141,1.0,5.0,393
190,2009-02,118.0,363,3.0,12.0,7,33.0,48.0,82.0,11.0,3.79,11.0,"[2009, 2010, 2011, 2012, 2013]",Minhan,nZ2Q5uHmfKTBk6Szfn9QYA,263,1.0,260,16.0,34.0,562
191,2009-02,22.0,236,1.0,19.0,12,18.0,24.0,32.0,1.0,3.98,2.0,"[2010, 2012, 2013, 2014, 2015]",John,Ot6PMbyWmzYMYS8miApFAA,396,,231,,12.0,658
192,2009-02,68.0,263,,28.0,17,23.0,54.0,121.0,5.0,4.0,12.0,"[2012, 2013, 2014, 2015]",Michael,FzQJYeftT4iV4dS_zXlCSA,500,1.0,399,21.0,61.0,690
193,2009-02,377.0,1059,11.0,180.0,148,108.0,273.0,521.0,26.0,3.86,28.0,"[2013, 2014, 2015]",Cassandra,6R80N0O5E3FJ42f94O5RPg,5259,4.0,3524,95.0,46.0,6550
194,2009-02,5.0,156,1.0,2.0,7,1.0,4.0,6.0,,4.28,2.0,"[2013, 2014, 2015]",Matt,U9StKc2RxYlAO7VNy3lSnA,52,,29,,4.0,149
195,2009-02,3.0,63,,1.0,0,1.0,1.0,,,3.97,,[],Gavin,eNh3ClH7kR-BnHl-V5aTDg,66,,20,2.0,,149
196,2009-02,7.0,121,,5.0,7,,10.0,20.0,1.0,3.96,2.0,"[2009, 2010, 2011]",Roland,SReCmPc-YD-T3fRhXQRgMQ,117,7.0,57,,3.0,157
197,2009-02,2.0,125,,1.0,1,1.0,1.0,2.0,,3.72,,[],Mark,qu4HwseJSKqpsxWdxfKX4g,37,,55,,1.0,157
198,2009-02,,76,,2.0,2,3.0,,,,3.47,1.0,[],Mike,FYtiwBNtVScWy1PuATAb2w,48,,39,,2.0,157
199,2009-02,11.0,182,2.0,1.0,14,2.0,10.0,14.0,2.0,3.59,2.0,[2009],Anne Marie,hjkdY4PMS8T56BsKf_xACw,83,,82,2.0,3.0,197
200,2009-02,3.0,121,1.0,3.0,8,3.0,3.0,1.0,1.0,3.7,2.0,"[2013, 2014, 2015]",Alex,zV5ro4m3X1TgiWnbZUasZA,70,,99,,2.0,197
201,2009-02,7.0,95,,12.0,4,10.0,9.0,8.0,,4.04,1.0,"[2012, 2013, 2014]",Hildee,oPvLygLkbnUjfH5RYYYq-Q,65,,79,,1.0,197
202,2009-02,,148,,8.0,4,3.0,5.0,7.0,,3.8,,"[2013, 2014, 2015]",Megan,g_JRehJSw14NOeMJco8mBA,83,1.0,49,1.0,3.0,205
203,2009-02,7.0,60,4.0,3.0,6,4.0,5.0,11.0,,3.63,3.0,[],Angela,8wTya9Ijcf775vSofnfdGw,101,,79,,2.0,205
204,2009-02,16.0,129,1.0,6.0,10,7.0,9.0,15.0,1.0,3.78,3.0,"[2012, 2013, 2014, 2015]",Charlynne,_KwyAbbwiK4pipPvtzAMAA,82,1.0,71,3.0,4.0,213
205,2009-02,1.0,180,,3.0,3,1.0,3.0,7.0,1.0,3.54,4.0,"[2012, 2013]",Andy,xGLWqnXfLsZ7kzWfWb369g,72,,64,2.0,4.0,221
206,2009-02,15.0,85,,6.0,8,15.0,8.0,12.0,,3.67,4.0,[2009],Greg,-HEU_C7YGJvUEyZFdA1IBA,98,2.0,106,,7.0,221
207,2009-02,1.0,161,,,0,,,2.0,,2.44,1.0,[],Kacee,0Hmez6GVD2c_mGkhCgP9PQ,39,,733,,3.0,229
208,2009-02,13.0,85,1.0,3.0,6,16.0,7.0,8.0,,3.79,1.0,[],Freddy,kas1WphWLVJD_OsLOMGJTQ,175,,174,1.0,9.0,229
209,2009-02,2.0,88,,3.0,3,2.0,,1.0,,3.11,,[],ValleyGuy,gy5d5U05FPcfhSQwpO-PAQ,52,,144,,3.0,245
210,2009-02,35.0,175,3.0,7.0,14,12.0,21.0,39.0,1.0,4.2,2.0,"[2009, 2010, 2011, 2012, 2013, 2014]",Rowena,43-cHezdFlBQ6mJbHJG8Jw,166,1.0,148,4.0,6.0,282
211,2009-02,60.0,94,4.0,34.0,16,13.0,72.0,93.0,1.0,4.07,5.0,"[2010, 2011]",Crystal,r6lfRbTbSNOYxmT5WR-89w,251,,208,17.0,17.0,362
212,2009-02,5.0,527,1.0,2.0,12,3.0,1.0,4.0,1.0,3.83,4.0,"[2012, 2013, 2014, 2015]",Chris,lrQfSNnNMw3C90WowGVUnQ,118,,88,,1.0,410
213,2009-02,19.0,456,1.0,12.0,26,10.0,11.0,30.0,1.0,3.6,3.0,"[2013, 2014, 2015]",Latisha,5cVChp_qFxcJd_mxVWGczg,200,,150,6.0,2.0,564
214,2009-02,29.0,1100,,31.0,52,45.0,23.0,70.0,5.0,4.12,6.0,"[2009, 2010, 2011, 2012, 2013, 2014]",Robert,jVhEtuXwwRZgjaLti7Lecg,1672,5.0,1232,2.0,12.0,2512
215,2009-02,146.0,452,10.0,93.0,51,116.0,104.0,152.0,5.0,3.6,12.0,"[2011, 2012, 2013, 2014, 2015]",Miranda,qdZOzAWV1fT6QHauVRBB2w,928,7.0,1245,9.0,56.0,1705
216,2009-02,31.0,204,5.0,20.0,22,24.0,67.0,38.0,2.0,3.79,4.0,[2015],Lo,6bXPDxDhabF_rOaAYe1L8w,308,1.0,435,11.0,41.0,533
217,2009-02,22.0,528,1.0,13.0,12,12.0,23.0,53.0,3.0,4.02,1.0,"[2009, 2010, 2011, 2012, 2013, 2014, 2015]",Roy,3wSdAy0qbV_vtvbxHQrJkw,265,,122,5.0,7.0,565
218,2009-02,41.0,216,2.0,17.0,7,38.0,45.0,54.0,2.0,3.8,4.0,"[2010, 2011, 2012, 2013, 2014]",Jessica,v8vNquA6KmUUfoJG_2Bozw,419,2.0,393,13.0,13.0,597
219,2009-02,38.0,290,,20.0,17,24.0,20.0,50.0,2.0,3.34,6.0,"[2009, 2010, 2011, 2012, 2013, 2014, 2015]",Ed,WZKKZSJLWdb6-JCiqEIxTg,291,3.0,300,,19.0,693
220,2009-02,284.0,311,4.0,130.0,32,47.0,267.0,509.0,21.0,3.84,32.0,"[2013, 2014, 2015]",Mohib,lolnl98yK6IeRBNoJ1Bafg,2370,3.0,2273,97.0,149.0,2773
221,2009-02,12.0,191,,20.0,5,4.0,6.0,23.0,,3.91,11.0,"[2010, 2011, 2012]",Mary,kynZJG8Dis8FVf19kMLK8A,180,,159,7.0,7.0,267
222,2009-02,13.0,232,,6.0,15,10.0,4.0,16.0,,3.84,2.0,"[2010, 2011, 2012, 2013, 2014]",Dani,DOJM58OkGSsIdk2qCUZnLQ,128,1.0,78,,2.0,363
223,2009-02,10.0,383,1.0,8.0,8,14.0,9.0,32.0,1.0,3.62,1.0,"[2010, 2011, 2012]",Iris,vuO6J_yhGpqMHS47kMMc9w,176,1.0,73,5.0,2.0,379
224,2009-02,21.0,285,,16.0,12,16.0,21.0,17.0,1.0,3.8,6.0,"[2010, 2011, 2012, 2013, 2014, 2015]",Christie,MxPZbj1M4VVLYQcLhQP72w,180,1.0,173,5.0,6.0,379
225,2009-02,3.0,146,1.0,1.0,2,2.0,1.0,8.0,,3.01,3.0,[],Gabby,o1fB5epDIcLxdne-Kbl3kw,76,,128,,2.0,411
226,2009-02,24.0,149,1.0,22.0,8,18.0,9.0,25.0,2.0,3.84,1.0,"[2009, 2010, 2014, 2015]",Jay,JIONAGGANvzcDYhr6t72ng,178,2.0,152,7.0,11.0,411
227,2009-02,30.0,187,4.0,15.0,18,24.0,25.0,54.0,2.0,4.0,4.0,"[2012, 2013, 2014, 2015]",Amy,mS-Pmrc8JyKccTRJCsXcUw,348,,163,4.0,10.0,459
228,2009-02,42.0,331,7.0,14.0,17,24.0,40.0,95.0,6.0,3.62,8.0,"[2009, 2010]",Jeffrey,h9cFeQdtCpjuy10GlbMNjg,385,2.0,368,6.0,27.0,598
229,2009-02,98.0,108,2.0,32.0,14,29.0,77.0,67.0,1.0,3.63,12.0,"[2009, 2010, 2011]",Richard,vhAn390OgR1H4DwacJdc7w,506,,687,2.0,70.0,630
230,2009-02,98.0,2449,7.0,25.0,96,38.0,57.0,110.0,10.0,3.66,11.0,"[2009, 2010, 2011, 2012, 2013, 2014, 2015]",Lili,dahsxCK5VCYRHccVS1udmQ,1218,9.0,683,13.0,23.0,2520
231,2009-02,34.0,371,1.0,26.0,16,27.0,25.0,39.0,4.0,3.41,13.0,"[2011, 2012, 2013, 2014, 2015]",Andrew,E_8aJDfzdOGzGtJ5e5PLgw,263,2.0,254,7.0,17.0,567
232,2009-02,3.0,869,,5.0,14,13.0,3.0,5.0,,3.85,1.0,[],Craig,h8MxmJSjqDwli5wQ_sVOBw,132,,109,,3.0,599
233,2009-02,57.0,556,1.0,30.0,23,23.0,20.0,27.0,2.0,3.92,3.0,"[2010, 2011, 2012, 2013, 2014, 2015]",Matt,VW66ypBVKOloOtvA_k8pMQ,472,1.0,523,7.0,19.0,951
234,2009-02,556.0,683,61.0,172.0,37,260.0,391.0,472.0,84.0,3.82,80.0,"[2010, 2011, 2012, 2013, 2014]",Kristin,LfvZaZvIoe9zdmGjZM3wZg,2813,37.0,3031,33.0,264.0,3548
235,2009-02,96.0,788,1.0,72.0,61,32.0,102.0,168.0,11.0,3.92,8.0,"[2009, 2010, 2011, 2012, 2013, 2014, 2015]",Brian,62xncDIejR5bWZRQQT0i9A,1406,10.0,998,5.0,50.0,2269
236,2009-02,,78,,,0,,,2.0,,3.37,,[],Havana,lbQs8qavfbKk_sDZeMo6nw,12,,16,1.0,1.0,67
237,2009-02,,65,,,2,,,,,2.71,1.0,[],irina,CML-FOc4pt1ndTm5zzbh-w,21,,32,,,67
238,2009-02,1.0,29,,,2,1.0,1.0,,,4.03,,[],Scott,Daz7vORlh6_GtwVmHJzcUA,23,,9,,1.0,67
239,2009-02,1.0,50,,,0,1.0,,,,4.1,,[],Amy,CJOjw2P9zkPxOnnmrY6KjA,16,,18,,,67
240,2009-02,1.0,44,,2.0,1,,1.0,3.0,,3.23,1.0,[],Jasmine,5F7tWbhK8EtIa3BMMoQvsQ,14,,31,,,67
241,2009-02,,47,,,0,1.0,,2.0,,4.16,,[],Ryan,3uvRbJ_-CVFvSw9QduulbA,12,,6,,,67
242,2009-02,9.0,48,,1.0,1,1.0,1.0,7.0,,4.0,,[],Daniel,WYjUhqnO40jTW3pQuEItCg,37,,30,,1.0,71
243,2009-02,,44,,,1,1.0,,2.0,,3.36,,[],Amy,mkDOnhqeRCGT7C0WOLD1iA,12,,13,,1.0,71
244,2009-02,1.0,62,1.0,3.0,9,,,,,4.2,1.0,[],Andrew,ndIFWr5xyiMMw71BllAcTA,35,,30,,1.0,71
245,2009-02,1.0,77,,,3,1.0,1.0,2.0,,3.47,,[],Lolita,qalRThC0rWns5466MspX_A,31,,22,1.0,2.0,75
246,2009-02,,22,1.0,1.0,1,,,,,4.38,,[],chris,83TzIow1A-a-fVyvQb-vPg,34,,3,1.0,,79
247,2009-02,1.0,34,,,0,,,,,3.03,,[],Michelle,yw2A6nyNSTt4UhtwsAaktA,17,,23,,,79
248,2009-02,,78,,,1,2.0,,1.0,,2.84,1.0,[],Rhonda,KjaqxzowOBgYU_vwYvRGfQ,14,,28,,1.0,79
249,2009-02,2.0,27,,1.0,5,2.0,3.0,3.0,,3.13,1.0,[],lucy,t5Q8L9XfoKoJAA5GCzzbnw,40,,46,1.0,2.0,79
250,2009-02,2.0,54,2.0,12.0,2,2.0,2.0,2.0,1.0,3.85,4.0,[],Pooja,M-OmUn10GehAE9u4AySu_g,38,,32,,,79
251,2009-02,2.0,59,,,3,1.0,1.0,5.0,,4.22,1.0,[],Dan,Y0V_6mKluKxgIiCU_AYMTQ,20,,25,,1.0,83
252,2009-02,1.0,125,,4.0,4,4.0,3.0,6.0,,3.98,,"[2014, 2015]",Jay,gX7m7stSx1IQsDY4QZFK5Q,28,,21,,3.0,83
253,2009-02,8.0,43,2.0,3.0,6,1.0,2.0,6.0,2.0,3.44,3.0,[],Rosa,QBops5wM7Wngrl-BeMiIDg,46,,45,,3.0,83
254,2009-02,2.0,69,,,3,2.0,1.0,1.0,,3.73,,[],Cindy,2K0MEVYZOZ_sWHYmWNExGA,19,,79,3.0,,83
255,2009-02,2.0,97,,1.0,4,,1.0,1.0,,4.11,,[],Courtney,mU0ESwytTrBT3bxTC6iw5Q,32,,29,,,87
256,2009-02,,53,1.0,1.0,1,1.0,1.0,,,3.33,,[],Michael,mvdtx0tlyx9Roc6nkumDaw,49,,40,,,91
257,2009-02,7.0,67,,5.0,2,1.0,4.0,3.0,1.0,4.01,1.0,[],Liz,oKJxDp-r6oNUoSdIYi08PA,57,,48,,1.0,91
258,2009-02,,75,,,0,,,,,4.22,,[],Carey,NLXBT6IuLpVOeFEcD4rEqQ,34,,15,,,91
259,2009-02,2.0,84,,3.0,1,,1.0,1.0,,3.94,1.0,[],Brian,Q0YutSt63kS4m7Sy_qkZPQ,40,,37,,,91
260,2009-02,2.0,80,,4.0,2,,2.0,5.0,,3.66,,[],Hiro,UE1rAqpSuAt9P4WO0BKouA,36,,31,,,95
261,2009-02,,48,,2.0,0,1.0,,,,3.57,,[],Marcus,BvVmHixwTO1znG1KFO8XYA,2,,7,,,99
262,2009-02,1.0,72,1.0,,1,1.0,1.0,4.0,,4.0,1.0,[2010],Brit,sGhNxXp4QsZtoJ7kmnXg8g,33,,43,,,99
263,2009-02,1.0,106,,1.0,0,,,2.0,,3.52,4.0,[],Rex,fD9QmDyE1MyAhHmMfwfvMQ,31,,27,,,99
264,2009-02,1.0,49,,,0,2.0,1.0,4.0,,3.02,2.0,[],Debbie,6Xq-mbUYt04uBrNBxlFlOQ,26,,34,,1.0,103
265,2009-02,2.0,112,,1.0,0,3.0,2.0,2.0,1.0,3.72,2.0,"[2012, 2013]",Mike,jSpMZnUn4VqBer1V1UPLfA,31,,29,,1.0,107
266,2009-02,2.0,66,,,1,1.0,,1.0,,4.36,,[],cerisa,P3saxppUWg6lo0HVOOuV5g,22,,46,,1.0,119
267,2009-02,5.0,59,,1.0,2,1.0,,2.0,,3.93,1.0,[],Anthony,J1ETs60EX11vqodBi53X8w,36,,25,,2.0,123
268,2009-02,3.0,93,1.0,3.0,3,5.0,3.0,4.0,1.0,3.88,1.0,[],Jennifer,nMwgC0DuMsBR0V5v4-J8wg,50,,40,1.0,1.0,123
269,2009-02,1.0,54,,1.0,3,1.0,2.0,2.0,,3.84,,[],Rebecca,-JeqLJa4oE_rWAdJ1BxP6g,25,,11,,,127
270,2009-02,6.0,100,1.0,3.0,13,3.0,3.0,1.0,,3.7,1.0,[],Nikki,cS0FpJmbuEtoghP6YLUCiw,46,,57,1.0,1.0,134
271,2009-02,24.0,114,,6.0,4,7.0,9.0,40.0,1.0,4.1,,"[2010, 2011]",Sandeep,Xbjd-D2mr7I3N111whCOrg,93,,82,1.0,9.0,134
272,2009-02,10.0,93,3.0,8.0,7,4.0,2.0,10.0,,3.51,1.0,"[2010, 2011]",Maggie,3M236VOd8g9X-vtIPAYmLQ,64,3.0,89,1.0,2.0,142
273,2009-02,6.0,85,,3.0,1,4.0,5.0,6.0,,4.1,,"[2010, 2011, 2012]",Becky,kMiQnYFmAYbjHyyIPGSwoA,59,,44,,,142
274,2009-02,2.0,206,1.0,1.0,9,2.0,3.0,7.0,1.0,3.57,,"[2012, 2013, 2014, 2015]",Angela,nM0pmqtbzF1oQVN9QVGQXQ,46,,51,1.0,5.0,158
275,2009-02,4.0,77,3.0,4.0,2,6.0,3.0,4.0,,3.49,,[],Jason,JnRT9i2d71pY8D8ngzCz9Q,54,,48,1.0,,158
276,2009-02,4.0,350,,,2,,1.0,,,3.62,,[],Daniel,LK9_-yyq5VpJsxEBFQ349A,45,,49,,,158
277,2009-02,1.0,182,,1.0,3,7.0,,2.0,,3.43,1.0,[],Mark,NZgj307QqK68Z-2-ZoMa2A,46,,75,,,158
278,2009-02,1.0,348,2.0,,5,2.0,,3.0,1.0,3.61,,[],Rick,pp9lnS1b-AryRgCyUbHyrw,53,,27,,,182
279,2009-02,3.0,179,,,1,2.0,3.0,1.0,,3.5,1.0,[],Gabrielle,NM09MXHEGiyK-cjyk1wiIg,55,,87,,4.0,182
280,2009-02,8.0,140,1.0,6.0,8,5.0,6.0,8.0,,3.79,2.0,"[2012, 2013, 2014]",Jess,pvVI6n1iJcM8mBzFbxHbBQ,59,,49,,2.0,198
281,2009-02,13.0,78,,5.0,6,9.0,3.0,14.0,2.0,2.99,1.0,[],Cash,3Vn3goxL4Rx88XIhNrS1Cw,57,,89,,1.0,206
282,2009-02,2.0,92,1.0,3.0,8,12.0,8.0,8.0,,2.99,1.0,[],C K,2Ci7j_1ZG67H2FPLn0fRpw,56,,95,2.0,9.0,214
283,2009-02,4.0,301,1.0,3.0,5,2.0,3.0,5.0,4.0,3.61,7.0,[],Renato,OM3Ds0jr3UwN0AT3AXvUOA,93,,153,1.0,3.0,246
284,2009-02,33.0,127,7.0,14.0,8,17.0,37.0,38.0,5.0,4.08,4.0,[2014],Katherine,c7AysbJcaHSROwiMyRj5KA,128,,119,41.0,7.0,246
285,2009-02,8.0,242,,9.0,8,,5.0,5.0,,3.67,,"[2012, 2013, 2014, 2015]",Frank,-bK0Kg21nyJcjxxsehzumg,105,,81,,1.0,246
286,2009-02,13.0,224,,6.0,7,2.0,4.0,9.0,1.0,3.48,1.0,"[2010, 2011, 2012, 2013]",Matthew,sHGpxxBcP59Tzdd696nj_A,113,,340,2.0,5.0,254
287,2009-02,15.0,173,,3.0,10,3.0,6.0,17.0,,4.14,2.0,[2014],Cindy,vwgH-9cvVlBbRiqSUT_F0g,80,,45,,5.0,412
288,2009-02,13.0,265,,14.0,12,2.0,11.0,11.0,,3.92,4.0,"[2012, 2013, 2014, 2015]",Adam,LL4cvz4wDhw9i0BIXEGd5w,137,,83,2.0,2.0,444
289,2009-02,8.0,194,1.0,9.0,8,9.0,13.0,17.0,1.0,3.78,3.0,"[2009, 2010, 2011]",Vithiet,AW0_1Pg_Wf-DXHTUPlmcoQ,289,1.0,200,,6.0,508
290,2009-02,210.0,112,1.0,60.0,25,34.0,167.0,216.0,7.0,3.76,20.0,"[2010, 2011]",Raphael,xjful6raFwFRAXaDZCD1Hw,704,3.0,757,4.0,131.0,792
291,2009-02,147.0,657,3.0,45.0,13,52.0,120.0,166.0,3.0,3.53,14.0,[],Angel,Z7BSVYDpGReWaylT2AMPkg,698,,479,8.0,76.0,984
292,2009-02,33.0,995,5.0,33.0,22,16.0,46.0,61.0,3.0,3.66,6.0,"[2009, 2010, 2011, 2012, 2013, 2014, 2015]",Jessica,3nbqYfQfn1hC4gDWAV6_mg,774,8.0,591,4.0,10.0,2033
293,2009-02,20.0,182,1.0,16.0,23,7.0,4.0,13.0,1.0,3.15,1.0,[],Cornelius,tUo4QOs96X1xhgvH_7oixA,204,,519,2.0,9.0,537
294,2009-02,9.0,549,,4.0,17,3.0,,6.0,,3.31,1.0,[],Sam,jzOXS7tNPZM60-QWv-0R4w,245,,462,1.0,5.0,1017
295,2009-02,49.0,292,15.0,67.0,22,32.0,188.0,126.0,24.0,3.73,31.0,"[2009, 2010, 2011, 2012, 2013, 2014, 2015]",Helen,6pm_bYreoc2ngIBxePJabA,924,13.0,894,16.0,60.0,1139
296,2009-02,392.0,651,4.0,68.0,46,199.0,192.0,271.0,8.0,3.9,25.0,"[2009, 2010, 2011, 2012, 2013, 2014, 2015]",jen,-eveIridBm0gm6hRCNKZeA,1540,17.0,998,11.0,66.0,2406
297,2009-02,2.0,109,,1.0,1,1.0,,2.0,,3.27,,[],Gigio,CL1-Uyyrv0Rq9_Iq8VP91A,56,,61,,,269
298,2009-02,16.0,255,4.0,4.0,6,1.0,10.0,25.0,1.0,3.75,2.0,"[2009, 2010]",Nikki,_9YDkmzeYYJc58e7FdkA8Q,159,1.0,96,26.0,3.0,285
299,2009-02,38.0,124,9.0,52.0,12,13.0,61.0,59.0,5.0,3.7,15.0,"[2010, 2011]",Diana,KkcYEajQtkKnMLM2gBp13Q,232,,164,25.0,9.0,301
300,2009-02,8.0,371,,4.0,11,3.0,1.0,14.0,,3.83,1.0,"[2010, 2011, 2012, 2013, 2014, 2015]",Jay,tzCzCKTPUS-CQTeRIOuEDA,146,1.0,138,,2.0,317
301,2009-02,5.0,53,,,0,4.0,,1.0,,3.11,,[],Nina,K46kUag6aS0Vd4JjiaqNsQ,140,,82,,2.0,349
302,2009-02,8.0,233,,2.0,5,7.0,9.0,13.0,,4.02,2.0,[],Shel,wJ3jCpiR2E7__0AZFfWCeQ,132,,184,,8.0,349
303,2009-02,37.0,317,,11.0,10,8.0,37.0,36.0,,3.4,8.0,"[2009, 2010, 2011, 2012, 2013]",Lesley,XOnwygK-EerILmQSxP2K6Q,238,14.0,175,,6.0,445
304,2009-02,6.0,532,,3.0,17,5.0,1.0,4.0,,3.82,1.0,[2015],Michael,ExnSmM-MrblLAyGMHOrqsQ,168,,110,,3.0,493
305,2009-02,9.0,326,,17.0,7,10.0,3.0,14.0,,3.83,2.0,"[2014, 2015]",Danny,PDpWGp4PVts0rxK_h_2ntg,180,,256,1.0,6.0,538
306,2009-02,82.0,296,6.0,18.0,18,35.0,75.0,133.0,3.0,4.3,4.0,"[2009, 2010, 2011, 2012, 2013, 2014, 2015]",Ted,WI7NLrNZ90cj1vPpFOOHUg,804,2.0,744,18.0,24.0,922
307,2009-02,82.0,275,2.0,36.0,19,31.0,48.0,105.0,5.0,3.87,8.0,"[2011, 2012, 2013, 2014, 2015]",Rosemarie,jINbhO0tD7505n_FxmOnhQ,500,1.0,234,10.0,22.0,986
308,2009-02,167.0,360,,96.0,47,39.0,111.0,227.0,6.0,4.09,11.0,"[2013, 2014, 2015]",Alan,7Z38A99dUsWuj5xOV19SHA,792,,791,10.0,108.0,1140
309,2009-02,9.0,399,2.0,16.0,11,11.0,7.0,13.0,,3.18,5.0,"[2012, 2013, 2014, 2015]",Sammy,ObAgEif9mNN4VodOi7rEIA,518,1.0,216,5.0,7.0,1845
310,2009-02,26.0,147,1.0,5.0,6,7.0,28.0,32.0,3.0,4.25,5.0,"[2010, 2011]",andy,baTFgqQgKlWJyv3XZEYYdQ,498,,446,7.0,15.0,603
311,2009-02,30.0,617,7.0,29.0,19,34.0,27.0,36.0,5.0,3.36,,"[2010, 2011, 2012, 2013, 2014, 2015]",Victoria,CZDyCl1bRwL1zMQHDsbG3Q,421,3.0,440,14.0,10.0,1270
312,2009-02,423.0,227,8.0,94.0,28,103.0,404.0,414.0,5.0,3.79,14.0,"[2010, 2011, 2012, 2013, 2014, 2015]",Jayson,l-1Ti_hHb8QIJFG0CbINIw,933,7.0,975,43.0,254.0,1143
313,2009-02,24.0,391,4.0,21.0,21,26.0,10.0,14.0,4.0,3.19,6.0,"[2011, 2012, 2013]",Allison,Z6L7S_MqOEr4dSRaC8Nd7Q,661,,681,1.0,23.0,1143
