,business_id,variable,value
364,WM6uXQWAWgsM9YqXLZGMUw,checkin_info.0-0,1.0
365,qt1L3A6TpSw_36uFsugUew,checkin_info.0-0,1.0
366,me6U4ifXtgd5jiKTyVQ5SA,checkin_info.0-0,1.0
367,IHZN2IJRt42iJ4702kefwg,checkin_info.0-0,1.0
368,AjZLGVy8GgpdCCXCtCXV_A,checkin_info.0-0,1.0
369,E90yZTPx9M3XeUNyfAEcCw,checkin_info.0-0,1.0
370,U0ZAoQx7ABrj9BGjbf5WmA,checkin_info.0-0,2.0
371,mmkdzTilURq0hZNwHTDuxQ,checkin_info.0-0,2.0
372,C9EmitKfcW6IuqA8mQKt1g,checkin_info.0-0,2.0
373,FY-6BUOsOimg9CFpNFT6lg,checkin_info.0-0,2.0
374,BEoK3ywYnlaLU3oftgRWBQ,checkin_info.0-0,2.0
375,rVrpTOznd_NjplDvSK8OfQ,checkin_info.0-0,2.0
376,k-dITB_WrSo1SJCh-Ur29A,checkin_info.0-0,2.0
377,rSp6g87Gska5MpIt7QRMvA,checkin_info.0-0,2.0
378,vRTPMiIVwwPWnejINC8neg,checkin_info.0-0,2.0
379,aidjBZ-cLeRmrsAPM6ZkcA,checkin_info.0-0,2.0
380,d9ZAurAnQSiYaUowoYP5UQ,checkin_info.0-0,2.0
381,ZrxnXntC71qG7L0US1GVLA,checkin_info.0-0,2.0
382,enZkooanyewGsjkxztL6mw,checkin_info.0-0,2.0
383,sKakNuBkT4-Jc7ugp9GGew,checkin_info.0-0,2.0
384,3ULJQrfcz81fYgBomNHV8Q,checkin_info.0-0,2.0
385,EemFk0x2E-vlPbnJDHfbxw,checkin_info.0-0,2.0
386,vPDeCSYSD0XOD7r6XwU6wA,checkin_info.0-0,2.0
387,C2y5rfhRTkQ1iHd0TKUmjQ,checkin_info.0-0,2.0
388,mEEFJKFcIklA8qjUpA_WUQ,checkin_info.0-0,2.0
389,k9IeywtgfSTiuwplTU-3gA,checkin_info.0-0,2.0
390,nrnnVdMNJHn8H1FtcKeybg,checkin_info.0-0,2.0
391,sC58XGwsZowovN1CnKktOg,checkin_info.0-0,2.0
392,gYeNI6qp7GcgUa7poIY-Ag,checkin_info.0-0,2.0
393,T1x6s6zj8BrOarjpidtEJw,checkin_info.0-0,2.0
394,6ZyEWbvzs96hryKA3MabhA,checkin_info.0-0,2.0
395,YppzR-sn8y15dmUd1lLcfw,checkin_info.0-0,2.0
396,8TbIx8H3FufrHlYZH4IcWg,checkin_info.0-0,2.0
397,VC0VbRhQqvXpolK3pFuZPw,checkin_info.0-0,2.0
398,JauLZ0TL3D3VIGtSnStzhA,checkin_info.0-0,2.0
399,6uZqR0MsU9UMEX_FftYSdA,checkin_info.0-0,2.0
400,KjymOs12Mpy0Kd54b7T9MA,checkin_info.0-0,2.0
401,gtVQ_gwug7QQ4MW72T4jxA,checkin_info.0-0,2.0
402,IgFexUz_OuQtbyQomecicA,checkin_info.0-0,2.0
403,cXyrea2I01hwPI1rNkODfA,checkin_info.0-0,2.0
404,SvoGcVe3M5U2N2n-vufJ1A,checkin_info.0-0,2.0
405,tPmjepYrjiKyfGOpedyDBw,checkin_info.0-0,2.0
406,KuL_3ciT154-ZkNfHC7yxg,checkin_info.0-0,2.0
407,FKHv7FkblONv9qqBndJUrg,checkin_info.0-0,2.0
408,qFo-rYsnkBuz-kW_zzZ_iA,checkin_info.0-0,2.0
409,-QMaaz6TS5DGuxyMg8kxQg,checkin_info.0-0,2.0
410,iqSs3u2rlsiCDPu-jWj0Jw,checkin_info.0-0,2.0
411,A-y20kJLEs-FE7g_idjbPw,checkin_info.0-0,2.0
412,uCFoGYwwjXqsRdmD8Ecskw,checkin_info.0-0,2.0
413,5jpV_QXxhfs8wHOXX3E_3w,checkin_info.0-0,2.0
414,55zU0-0pzPot4aTaKVgLKQ,checkin_info.0-0,2.0
415,vUmCtldBjn_AuHW4tg2LZQ,checkin_info.0-0,2.0
416,0FmQpDFbWRIPHYBInCTwlg,checkin_info.0-0,2.0
417,PquWeh1M1_y2D6C5kYOevA,checkin_info.0-0,2.0
418,3wV1yUjL7enH7Nd-3VDO6Q,checkin_info.0-0,2.0
419,8r82FjqRULCgz5Hcwow-9Q,checkin_info.0-0,2.0
420,k-D2NUfaUbuQzPaMXniXcA,checkin_info.0-0,2.0
421,tYcbcJTq54Jg662bGA1drA,checkin_info.0-0,2.0
422,aYEs_eXqnV8Ifj3Bp0bHwQ,checkin_info.0-0,2.0
423,qAU5zG59NuOBTkzKwm6urA,checkin_info.0-0,2.0
424,aRkYtXfmEKYG-eTDf_qUsw,checkin_info.0-0,2.0
425,G_bvx3BjuoWr9A_zfdZ6IQ,checkin_info.0-0,2.0
426,BcgeVKa6S48N2-U0IfM-VA,checkin_info.0-0,2.0
427,keV-NU5jaemf9L_7HDX-OA,checkin_info.0-0,2.0
428,aBL4VmzUzg0JX8K1PzWg4A,checkin_info.0-0,2.0
429,Pg8OPh1D2ws0xO-I-8ppoA,checkin_info.0-0,2.0
430,x3gXUj30nKUG1d-3RMO3ow,checkin_info.0-0,2.0
431,vbZ0BWZK1fbBjetxe3sTOQ,checkin_info.0-0,2.0
432,MnoF8A3UAghzXKSunNSn2Q,checkin_info.0-0,2.0
433,AOCSNRE0-tF18BOPsiWkLg,checkin_info.0-0,2.0
434,bTXh790JYrPwcyyZqwWJiQ,checkin_info.0-0,2.0
435,BpSLpzq_NRYghGSsb10G3A,checkin_info.0-0,2.0
436,r4VFTmgE_h6n3JnjG-Q-KQ,checkin_info.0-0,2.0
437,xvmP6ig7ugiLIltD3MYn9w,checkin_info.0-0,2.0
438,O5VCBh8Gb90H5flziDuFAA,checkin_info.0-0,2.0
439,gl4T1-8baLVWGVvBkka3WQ,checkin_info.0-0,2.0
440,jLOP4Fyrdr-l0nzy8cqYaw,checkin_info.0-0,2.0
441,loynWw80wC_Tc2Q9iV8y9Q,checkin_info.0-0,2.0
442,b248eH4DPvnWHq3h_BqHVg,checkin_info.0-0,2.0
443,9b7MUe2D37ZSJ6RegW-SWA,checkin_info.0-0,2.0
444,VcaZryq9wXA7Uy8U_RTYhw,checkin_info.0-0,2.0
445,Eq7nL5jKBog8llut8i292A,checkin_info.0-0,2.0
446,yc5AH9H71xJidA_J2mChLA,checkin_info.0-0,2.0
447,YjpFn6qTuvLNXu2HUJ4EGA,checkin_info.0-0,2.0
448,o4AeSbLE0zNSxGNEdJ95Yw,checkin_info.0-0,2.0
449,nz3trThEa_R5abP-nfyVlw,checkin_info.0-0,2.0
450,pcIPHOoQZuQFfarij73Qcw,checkin_info.0-0,2.0
451,Os3C2e1yP2pOM9TfWJ7fRw,checkin_info.0-0,2.0
452,5OKffUNl_FrUXTqgZFCejg,checkin_info.0-0,2.0
453,j5QZe4uDRI8OO5v0tFBkFA,checkin_info.0-0,2.0
454,tGx7BSyqWDeppMvt2aQw_A,checkin_info.0-0,2.0
455,QcTj9AgGJA0ifMHCCPNblg,checkin_info.0-0,2.0
456,JMocUL7GB2lf-QEZEtb9zA,checkin_info.0-0,2.0
457,JkV8OwKCqzghteyspyZqZQ,checkin_info.0-0,2.0
458,neGAQFkBNI8-rpPBLBzNkw,checkin_info.0-0,2.0
459,4_yqGLhfQJ-mRyH7i2-KNQ,checkin_info.0-0,2.0
460,UDChQLVuz9SYgyyIoEqDkQ,checkin_info.0-0,2.0
461,YwUTwzYD7G25DIICSVqFBQ,checkin_info.0-0,2.0
462,DXut5Gke7XM6oAvoFahFNg,checkin_info.0-0,2.0
463,vlxMPuG6LYJ-c0yjd6AW3A,checkin_info.0-0,2.0
464,BMTuWQ3MkQ73vN6UqpiB9w,checkin_info.0-0,2.0
465,KP-wkqDHczO7i5Vm_sUhAg,checkin_info.0-0,2.0
466,8I9xk72lHe23H4yl5K9Mlg,checkin_info.0-0,2.0
467,Zed8KjxyjNlp031Tj81h6g,checkin_info.0-0,2.0
468,j9NvcEFk3V1LWnEQkcWKYg,checkin_info.0-0,2.0
469,cJTgJTzEWg5ErWnvaHsUBA,checkin_info.0-0,2.0
470,kFy_0I24X8jTVLOdJm2NnQ,checkin_info.0-0,2.0
471,O4ezPAZ9NLUYnigDekjz-Q,checkin_info.0-0,2.0
472,noLH_u4MJzfXYYHqcByjnA,checkin_info.0-0,2.0
473,R4mr0sYATMaYHBLDKiglEQ,checkin_info.0-0,2.0
474,ScSwwoFcIC0mf1vU-6p8eQ,checkin_info.0-0,2.0
475,s8KRwTTrQDSKrS3hOjwYLw,checkin_info.0-0,2.0
476,SfrHdU4NCkYWvERnWaOUqQ,checkin_info.0-0,2.0
477,YxN8TC0rCVr_1EkpnKsaAw,checkin_info.0-0,2.0
478,KcSJUq1kwO8awZRMS6Q49g,checkin_info.0-0,2.0
479,WAqACt7FfSFcJs-gqysIlQ,checkin_info.0-0,2.0
480,e3VAdN1Shbz2TzCCLxAY_w,checkin_info.0-0,2.0
481,828CmrhMEUwSzrvZAlJ_LA,checkin_info.0-0,2.0
482,mcWm0MqN4rRKE_3uwhtmkA,checkin_info.0-0,2.0
483,-V44Z21fJclQb3NJRe-4dQ,checkin_info.0-0,2.0
484,GWXU5xROhcnMIUaUFEtubA,checkin_info.0-0,2.0
485,DEg-YquqSx_-Klk_cyafDA,checkin_info.0-0,2.0
486,n4EpJ8iiVbtL6LfLHm7kfg,checkin_info.0-0,2.0
487,BeSDpZgoDwYfTMUBJQwdEQ,checkin_info.0-0,2.0
488,moX-9x1Z76IlcAM3bAu4bg,checkin_info.0-0,2.0
489,BAFb16CUpRBKjG0a9189GQ,checkin_info.0-0,2.0
490,EFdIlV2mFFikS4UsdwbH6g,checkin_info.0-0,2.0
491,VRYTY0V7WZcP-yzv7bkllg,checkin_info.0-0,2.0
492,aM4c8qSzfJeJSApfQWz8IQ,checkin_info.0-0,2.0
493,N8uXuqa_Pee3PuUD_oU8EQ,checkin_info.0-0,2.0
494,hAgtic2abji61215w8_OVw,checkin_info.0-0,2.0
495,7ZRYDdUImigpDvDy1xQ8-Q,checkin_info.0-0,2.0
496,S7LbuPcvPbHGP_aKxzNaUg,checkin_info.0-0,2.0
497,Md17Slk2KssLdff7yLi6cg,checkin_info.0-0,2.0
498,NkGQRN6ahwQoFEAlHq8NHg,checkin_info.0-0,2.0
499,XgfKcL7eBJE9B66qoaIlJQ,checkin_info.0-0,2.0
500,0H7ewZ656xM0bulSMowWtQ,checkin_info.0-0,2.0
501,zN33MhQmlCB3yhlunL4M9Q,checkin_info.0-0,2.0
502,KAxevTSEIuw99MUKnlzw5Q,checkin_info.0-0,2.0
503,qF5NS5UlVvhwNQkSqVV0gQ,checkin_info.0-0,2.0
504,upEYCgGGZOuTvwzqnKZK5g,checkin_info.0-0,2.0
505,tc1w6LZUUB9gRMmKYzkIjQ,checkin_info.0-0,2.0
506,KIgzEq8CrCLQV7k6Op5NIQ,checkin_info.0-0,2.0
507,VRGLWJryfUIlYH_woaLkHw,checkin_info.0-0,2.0
508,c6EpEvtu-h4NbCGt4Q-S8g,checkin_info.0-0,2.0
509,PhE7XCfBJLDRswoc8OfqUw,checkin_info.0-0,2.0
510,QRXv7Jvq_SuiiT_SKvbdig,checkin_info.0-0,2.0
511,sSkoeqwqB6PPBJv1rzkWtw,checkin_info.0-0,2.0
512,Lbop648B0FlHlq6pVuOaoA,checkin_info.0-0,2.0
513,sJpv6MouGQhQOt0V0W0UYw,checkin_info.0-0,2.0
514,7A6RHKyblsmvHf2F377WMQ,checkin_info.0-0,2.0
515,ZgWUM594Yqk52IvBgoIrdA,checkin_info.0-0,2.0
516,tE3uoIhFGAc6-ZYM7lpjWQ,checkin_info.0-0,2.0
517,h1bW91buPtj6ijs3VZ4CRQ,checkin_info.0-0,2.0
518,DiEGst8EG0OjqsDdGAlo7w,checkin_info.0-0,2.0
519,UXZJe7_wxL3mSJ_GpbS_0Q,checkin_info.0-0,2.0
520,h16e3XoDeeNdWjOT7JtRnw,checkin_info.0-0,3.0
521,6Nt37fvCzw0CkoVko_ejww,checkin_info.0-0,3.0
522,6WKaQHI8zTeMQEC1qARaMQ,checkin_info.0-0,3.0
523,TfTlOE6h9E9o34dEkw9L_w,checkin_info.0-0,3.0
524,69oTrXljeMNnA8VXd3HRVQ,checkin_info.0-0,3.0
525,r3J8Veypg3uZoni0fq7zEg,checkin_info.0-0,3.0
526,qw93CjlAZ6a4ff11Z-hF3Q,checkin_info.0-0,3.0
527,efsZLHcgEn7hKGB05B569Q,checkin_info.0-0,3.0
528,QpcuYhWBYrXS4Qvljh5S4Q,checkin_info.0-0,3.0
529,BYe8zZeHoap-cdYtlJOz0Q,checkin_info.0-0,3.0
530,cufHQyGujsbsi1JDMEjuOQ,checkin_info.0-0,3.0
531,e82oxZXxb8NCQRNCNmHCng,checkin_info.0-0,3.0
532,vKSRdX3g9kw3Xakw9FsyMQ,checkin_info.0-0,3.0
533,-0bUDim5OGuv8R0Qqq6J4A,checkin_info.0-0,3.0
534,H52LFxw13LBS6_ewxCwlfg,checkin_info.0-0,3.0
535,Afaw212ueEVjs0bygbhnHw,checkin_info.0-0,3.0
536,cwAd2nytPLKmABtLXsgpIw,checkin_info.0-0,3.0
537,GbI7f5CJtv5FtOnZ3yOasA,checkin_info.0-0,3.0
538,SgGINtDKQgoXoAnQgrDKDg,checkin_info.0-0,3.0
539,4EIROfnlec03m0pIcpDuPA,checkin_info.0-0,3.0
540,eFK2QePKvAowH-uX-0V4hQ,checkin_info.0-0,3.0
541,D_v-FRvDS23YFAo3dvPDnw,checkin_info.0-0,3.0
542,P2dpstAB-U4as4vkdIDZow,checkin_info.0-0,3.0
543,ZLBDopAGQgVMt6PZ1INcXA,checkin_info.0-0,3.0
544,lTb8TqAWIpAL9n0UyxHQRg,checkin_info.0-0,3.0
545,gGeVLZ9j_wAYKbaqgnKSJA,checkin_info.0-0,3.0
546,_UwTT26cCBa6QA5tpue3Rw,checkin_info.0-0,3.0
547,0VpsHbGLHDVKIKAi0ZliyQ,checkin_info.0-0,3.0
548,YK9JsdBPgMvVSIGMuplX6g,checkin_info.0-0,3.0
549,nQ6GwkLZ9R13ejIaqZb7HQ,checkin_info.0-0,3.0
550,HI7tHbCuLMV9MzXXDPamjA,checkin_info.0-0,3.0
551,D669LTmtNr13lnszmdkllg,checkin_info.0-0,3.0
552,nlfCBP3IPVHb8I0yW95ppA,checkin_info.0-0,3.0
553,S4nbHSW29N0rcXkIlA-wbQ,checkin_info.0-0,3.0
554,PydUXalUeAQPRUtfH5Gl-w,checkin_info.0-0,3.0
555,ntJAKLAq0cXzzdFgPoo0Iw,checkin_info.0-0,3.0
556,QvXKpK2KsguA8j22Ak65dQ,checkin_info.0-0,3.0
557,5FuO7ScUXU0kmfCZGfom5A,checkin_info.0-0,3.0
558,mgllPJA6NQXlJurFWAkqQg,checkin_info.0-0,3.0
559,LlAFlTGHWVds8xQS-ly9Bg,checkin_info.0-0,3.0
560,5tey93wPQOb7z6jOLJZ30w,checkin_info.0-0,3.0
561,6RGD8kxrLwW1PztxZIPXlQ,checkin_info.0-0,3.0
562,if4obdFN0d01nh62DzpwFA,checkin_info.0-0,3.0
563,jM1E3FId2jV0V7YW9B0E2Q,checkin_info.0-0,3.0
564,gq4pttYxP48kC6Vm4yuzZA,checkin_info.0-0,3.0
565,-xLwGUmmyKgsTtFOOXzjeg,checkin_info.0-0,3.0
566,mNHBaryidHifpIIdlKb5ew,checkin_info.0-0,3.0
567,XC9Z7nHuJPnghOzsTdCujw,checkin_info.0-0,3.0
568,XGBK1_iyfPC2_0nmAo12WQ,checkin_info.0-0,3.0
569,ne44CkXiTPRCx0UQrP4AsQ,checkin_info.0-0,3.0
570,0jidz95lm_uJomdgCGo2Hg,checkin_info.0-0,3.0
571,x4moNQwMi_-dZRP_a4-gag,checkin_info.0-0,3.0
572,M5z8jiXlONr5BWWIQU_zzA,checkin_info.0-0,3.0
573,r1Kk8RR0x8qiSzaEluagPw,checkin_info.0-0,3.0
574,6BuCNx2gO_GYiXm2KRdMXQ,checkin_info.0-0,3.0
575,Edj0quZE5k1WcAtf883j6w,checkin_info.0-0,3.0
576,i3suivI4QYCeOLxTl6jlsA,checkin_info.0-0,3.0
577,U6stLkJYMaro_4-3KI84_Q,checkin_info.0-0,3.0
578,IqRNPvXvbUbxvfgC6cj6gg,checkin_info.0-0,3.0
579,4TWNKtG_S2kMdwNbERK45g,checkin_info.0-0,3.0
580,kdPxX4mVjaaDNJaG3ROeMA,checkin_info.0-0,3.0
581,vEuU_WVepg75unEIbQr-bA,checkin_info.0-0,3.0
582,OvE1oiSg9gaB9cLGzBPlnw,checkin_info.0-0,3.0
583,zgrzP02Hm0ztsxnYvc0FWQ,checkin_info.0-0,3.0
584,56Ulj9IFRp5Pz8ufJSHXBg,checkin_info.0-0,3.0
585,7Nna45fVQsPpVESc4MZ2yQ,checkin_info.0-0,3.0
586,X4G7Zr-7fOr1bBP4iiONuw,checkin_info.0-0,3.0
587,it1cP71lWcRaUkr4IwuUNw,checkin_info.0-0,3.0
588,NL5fnkELhsdTTE6jjROvyw,checkin_info.0-0,3.0
589,Snvt71a7KDWYxeltag2zLA,checkin_info.0-0,3.0
590,jS-fx6aupaY8x0fhjUBGiw,checkin_info.0-0,3.0
591,Xq1FtLSV54Spf-HfONc1aA,checkin_info.0-0,3.0
592,guvpuXC3EmOWyTR2reeQqw,checkin_info.0-0,3.0
593,peA3F-PnIfijYr8HuG-A-Q,checkin_info.0-0,3.0
594,IoTomJUQYYYZqONr0KKdjg,checkin_info.0-0,3.0
595,JQpmsTVp3OSfFT6CubgxCQ,checkin_info.0-0,3.0
596,byFWmwlVSmUj-AmM6NZYvw,checkin_info.0-0,3.0
597,nHQ11YXvzL8awYoF-uD16A,checkin_info.0-0,3.0
598,1MRWXUsIvKNwt5SdLxqhZA,checkin_info.0-0,3.0
599,PktpHqJXlb3Uv3zxbqvD8g,checkin_info.0-0,3.0
600,DJlb6DLzT1yK5ipnL2I1dA,checkin_info.0-0,3.0
601,wJyXaVs2BCkWCkhg45sqTg,checkin_info.0-0,3.0
602,wNsmt1hF1uv3YvbwXZMAoQ,checkin_info.0-0,3.0
603,8hnjKa0-bQtvbESv51LoFQ,checkin_info.0-0,4.0
604,A3Jv-FFRsDEWXxKJ6ZIxfg,checkin_info.0-0,4.0
605,MzbPhJboUwkdthdwkpqmiw,checkin_info.0-0,4.0
606,FnHCN8B_jdD4ZaDk_6mX4Q,checkin_info.0-0,4.0
607,-K22CWorrReIV_kgLa6dmQ,checkin_info.0-0,4.0
608,2DoTQ_lN_OvmZUUsd1abDA,checkin_info.0-0,4.0
609,u7-9OD_9qc6PDYlMk0-VcA,checkin_info.0-0,4.0
610,0gbcLNlPhdtLjwPJ5eXOqg,checkin_info.0-0,4.0
611,bNfjGTDIRpgHZ9F6Zym6iQ,checkin_info.0-0,4.0
612,EUnJ9ZUF_1MTEZoTXOBvVQ,checkin_info.0-0,4.0
613,m7FpRPI-vvVzFVi2CfHFzg,checkin_info.0-0,4.0
614,TK_lMcyHcIo_LDhrldUMcg,checkin_info.0-0,4.0
615,I1FRsqEw78xUR2gZBheHOQ,checkin_info.0-0,4.0
616,Vk2lc81v4_iO54GzT_fLmw,checkin_info.0-0,4.0
617,-Q-YDKiV5pOLVWoQUFja1g,checkin_info.0-0,4.0
618,Ntzv4OWdwq1lNW7lnTJoyg,checkin_info.0-0,4.0
619,VdY6qe9afspFwsbzX1HsOQ,checkin_info.0-0,4.0
620,05tazaFQt1EnQ_Gk_1AFyg,checkin_info.0-0,4.0
621,xE9-TVvDM9qp_eh0oGCpTA,checkin_info.0-0,4.0
622,9kOeqJmBrieJpTWMih50dA,checkin_info.0-0,4.0
623,g_xxHSr7uglGfd9tXfyHkA,checkin_info.0-0,4.0
624,rP76z9iDOFczywAiee-l7A,checkin_info.0-0,4.0
625,qyk-4Pb-VzqMpImPIAulCw,checkin_info.0-0,4.0
626,CK_UGWewjljh1D1KiIhadQ,checkin_info.0-0,4.0
627,bkJ_xtA5M6-w_6B5KB-wDQ,checkin_info.0-0,4.0
628,yfzr4CJpDnbMYq91ADc9dQ,checkin_info.0-0,4.0
629,aLWvaNTOUr1wdOizitoOuA,checkin_info.0-0,4.0
630,FeI75xIG8PF_XZ6P80gLBQ,checkin_info.0-0,4.0
631,a-h7KYy1gCv8Bld-lDt7nw,checkin_info.0-0,4.0
632,KLRHYLnVch4x2bJXK9hmAQ,checkin_info.0-0,4.0
633,itFwrNtjrQL5NPMYTeD44g,checkin_info.0-0,4.0
634,_MkEsZayoYMMOXE_qCJYgA,checkin_info.0-0,4.0
635,mq2tmmgQXfo-3Dh-xOTx-Q,checkin_info.0-0,4.0
636,UwvrgBZEr6ESA994RyfSKw,checkin_info.0-0,4.0
637,K9rlhLtpGjpzcVqZ3qxmug,checkin_info.0-0,4.0
638,8OAxRICR00G9xwdq3OdjCA,checkin_info.0-0,4.0
639,lhSjLswRD8jh6SNGc2DCSA,checkin_info.0-0,4.0
640,uQyrVlJS4nh2Y3C0fCy3fw,checkin_info.0-0,4.0
641,R3L39gk3wtjTC9WaJKPyoA,checkin_info.0-0,4.0
642,FqzgT9Y-Yu7jiWdHnGW-kQ,checkin_info.0-0,4.0
643,DWU6qqrlrC4wDkxhbHo8Tw,checkin_info.0-0,4.0
644,_2FUpthYr7h9VLNbe9Gxyw,checkin_info.0-0,4.0
645,VY_tvNUCCXGXQeSvJl757Q,checkin_info.0-0,4.0
646,CkUe7QIoJMj95OsPlFnuCw,checkin_info.0-0,4.0
647,Vatj2G_VEjhLoUlAnCDQPw,checkin_info.0-0,4.0
648,aHGcljVZPA1PAOZdbMhuaA,checkin_info.0-0,4.0
649,WoQwW8hWHPz7uiL_8zHwwQ,checkin_info.0-0,4.0
650,a9Z5KKEDaC4Y4MHiRZhzzA,checkin_info.0-0,4.0
651,abN3TI-6TkzvdjeOCjXawQ,checkin_info.0-0,4.0
652,6IRoWd6N__OVMNQfvu1Ccw,checkin_info.0-0,5.0
653,1pfZv9dYlV7roNhcp7_PJw,checkin_info.0-0,5.0
654,RzVwAdOxT9JQkeoeBMYPoQ,checkin_info.0-0,5.0
655,r2H1jTKmddPqkNfq08DH9w,checkin_info.0-0,5.0
656,hsRwhrj0zPJWm_5Z3ZemMw,checkin_info.0-0,5.0
657,V3A6YJDk2U9KuENna3-RZg,checkin_info.0-0,5.0
658,6eWioCKMsJU5goe_jbipyQ,checkin_info.0-0,5.0
659,CqhsIZ7TzCfJTrZqg5-gqQ,checkin_info.0-0,5.0
660,ule9jCPEVSeO7gWcPxj0aA,checkin_info.0-0,5.0
661,qth1W742hXtFoNVYvuHBEg,checkin_info.0-0,5.0
662,oQFOFDa4YYZDZ7tN3ILlyQ,checkin_info.0-0,5.0
663,qy7DyCFqyTPDctp_H1n-Pw,checkin_info.0-0,5.0
664,3xEB9FyFXolq1b_Qn_BFtg,checkin_info.0-0,5.0
665,6t6D-6Y3MZXW-ASFnestMQ,checkin_info.0-0,5.0
666,npfVfumxVAkQNYpY1fSvew,checkin_info.0-0,5.0
667,at3I3txb7I7TE7Qvl3yIZA,checkin_info.0-0,5.0
668,sHTTvLg502AaITfVfMkecA,checkin_info.0-0,5.0
669,pfqUNYAEZ6IuVZxFl1f6cQ,checkin_info.0-0,5.0
670,j6gsvLJfIfCw5uiIicTq_A,checkin_info.0-0,5.0
671,DTrU6WJBnM2CEqz4FqJzMw,checkin_info.0-0,5.0
672,tLLz1fzVjG84LF-mv9hAEw,checkin_info.0-0,5.0
673,r70nuDpkR5-g1oShW2ANvA,checkin_info.0-0,5.0
674,NK-8zniVfA21IQoQCynrDg,checkin_info.0-0,5.0
675,ME8gcI4BXjmFq7zEMtk3ag,checkin_info.0-0,5.0
676,vSf0pqvaLp5sVSjJPeOqqQ,checkin_info.0-0,5.0
677,dfb_VmNKMJ8QjVi48y5vcQ,checkin_info.0-0,5.0
678,7_fiK6AQbcBlAXsoS7QZRw,checkin_info.0-0,5.0
679,sHgHBqs5eaRIOcuJiNybzA,checkin_info.0-0,5.0
680,AXok1a8w0gNhdrWZ7L633g,checkin_info.0-0,5.0
681,vGm5HVOg8M-I7lzAFLzrcg,checkin_info.0-0,5.0
682,iPIbM34qhj3Slz1HiWVYVg,checkin_info.0-0,5.0
683,mwpwfnnp4V0vorwc8fL9-g,checkin_info.0-0,5.0
684,tFU2Js_nbIZOrnKfYJYBBg,checkin_info.0-0,5.0
685,hsM6PF4Of6RMNcQV_c-FVQ,checkin_info.0-0,5.0
686,4bEjOyTaDG24SY5TxsaUNQ,checkin_info.0-0,6.0
687,_B1Q6lSkcWSSTVs8w4xv5A,checkin_info.0-0,6.0
688,84P81rt77GXdsRI7MpIlLw,checkin_info.0-0,6.0
689,m1zdUZezfES4ocPg3U6_8A,checkin_info.0-0,6.0
690,3ovqR1z7Imm7uY41m8_iIQ,checkin_info.0-0,6.0
691,o20LJBWR6NUEuwQLs7z3Hg,checkin_info.0-0,6.0
692,5oaHZw1g-Rbiianma5zU5g,checkin_info.0-0,6.0
693,knx2oH7ORKVmamFlqdk9Xw,checkin_info.0-0,6.0
694,_9BqmRowpWfy4wDPXLSDHA,checkin_info.0-0,6.0
695,cqIHyZ3Q0D4vBi-vb4mi-g,checkin_info.0-0,6.0
696,FDfK4HygC_P-Idoy_K8PKQ,checkin_info.0-0,6.0
697,Ucpbu6vBSHzUM6JzRPlj_Q,checkin_info.0-0,6.0
698,-gefwOTDqW9HWGDvWBPSMQ,checkin_info.0-0,6.0
699,ln_xjgOVFhnwMr9Vhfglug,checkin_info.0-0,6.0
700,EKR3hv8vhML4xbkp9Hf9mQ,checkin_info.0-0,6.0
701,_CIodPGuvPP2khYkDk1jKw,checkin_info.0-0,6.0
702,BQjGE1Z3nk253XzIZqt8Gg,checkin_info.0-0,6.0
703,k8bSp5BfCNCKqTXcKALXtw,checkin_info.0-0,6.0
704,KzNfOL7OtUVwMxvJZQIVHw,checkin_info.0-0,6.0
705,dZAYHS6wPS29reboP959fQ,checkin_info.0-0,6.0
706,bZpg0enyaArZqYg5fr-xqw,checkin_info.0-0,6.0
707,CA85li9fWPikvXM-wT4vwA,checkin_info.0-0,6.0
708,W0TK5K3VLbnNrrzLTaaykw,checkin_info.0-0,6.0
709,Z5MURF0ln9rOP9UCF_51_Q,checkin_info.0-0,6.0
710,bGj9djLAHjNR55OXsIDrAg,checkin_info.0-0,7.0
711,4GQhbPvGU5r23YdVm8EmkQ,checkin_info.0-0,7.0
712,YKIXci1nyBUiaF7pdJppuA,checkin_info.0-0,7.0
713,MqPRtyOXXJF-uUYJPK-5sA,checkin_info.0-0,7.0
714,lidcKZMOzz9M2p7-SznZcA,checkin_info.0-0,7.0
715,OFBJtqWGSx6n6CchtVmoRw,checkin_info.0-0,7.0
716,AoNeou5BLVPRMiw4-4kiRg,checkin_info.0-0,7.0
717,SnUxHYQK7pP72IlO-T9Skg,checkin_info.0-0,7.0
718,KZfhb_wZj1qqKMJIN0PF7Q,checkin_info.0-0,7.0
719,Vq-bivbURTyPP5XqM8HR5g,checkin_info.0-0,7.0
720,VZyE9u5-gAG62zfe53hXWA,checkin_info.0-0,7.0
721,4eqw9xCbCmNQPV-AQJcXPg,checkin_info.0-0,7.0
722,VcgYPX95J6_mfrEopzR0Zw,checkin_info.0-0,7.0
723,eZT3KnWP7Zz93KH0EvWSlw,checkin_info.0-0,7.0
724,pQ3kRVmttsV1bHxuTf7TAg,checkin_info.0-0,7.0
725,6imLt53br7SJ3av07jjH7w,checkin_info.0-0,7.0
726,lfmvmL6iHq9-IDABLeNsuw,checkin_info.0-0,8.0
727,6_XNaQYrW2wTv0ymuOPUyA,checkin_info.0-0,8.0
728,YZxA6w82eFJFntwqJLln6w,checkin_info.0-0,8.0
